จังหวัด,อำเภอ,ตำบล,รหัส อปท.,ประเภท อปท.,อปท.,ที่ตั้งสำนักงานเลขที่,หมู่ที่,รหัสไปรษณีย์,ขนาดพื้นที่,LAT,LONG,เว็ปไซต์ของอปท
สุรินทร์,เมืองสุรินทร์,ตั้งใจ,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,ตาอ็อง,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,ท่าสว่าง,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,นอกเมือง,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,นาดี,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,นาบัว,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,บุฤาษี,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,สลักได,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,เมืองสุรินทร์,ราม,6320122,อบต.,แสลงพันธ์,-,4,32000,59.39,14.92753527,103.5784149,
สุรินทร์,โนนนารายณ์,คำผง,6321701,อบต.,คำผง,100,1,32130,34.4,15.18215706,103.9629364,
สุรินทร์,โนนนารายณ์,โนน,6321701,อบต.,คำผง,100,1,32130,34.4,15.18215706,103.9629364,
สุรินทร์,โนนนารายณ์,หนองเทพ,6321701,อบต.,คำผง,100,1,32130,34.4,15.18215706,103.9629364,
สุรินทร์,โนนนารายณ์,หนองหลวง,6321701,อบต.,คำผง,100,1,32130,34.4,15.18215706,103.9629364,
สุรินทร์,โนนนารายณ์,ระเวียง,6321701,อบต.,คำผง,100,1,32130,34.4,15.18215706,103.9629364,
สุรินทร์,โนนนารายณ์,หนองเทพ,6321702,อบต.,ระเวียง,,10,32130,45,15.22855615,103.8713093,www.rawieng.go.th
สุรินทร์,โนนนารายณ์,หนองหลวง,6321702,อบต.,ระเวียง,,10,32130,45,15.22855615,103.8713093,www.rawieng.go.th
สุรินทร์,โนนนารายณ์,ระเวียง,6321702,อบต.,ระเวียง,,10,32130,45,15.22855615,103.8713093,www.rawieng.go.th
สุรินทร์,โนนนารายณ์,โนน,6321702,อบต.,ระเวียง,,10,32130,45,15.22855615,103.8713093,www.rawieng.go.th
สุรินทร์,โนนนารายณ์,คำผง,6321702,อบต.,ระเวียง,,10,32130,45,15.22855615,103.8713093,www.rawieng.go.th
สุรินทร์,โนนนารายณ์,คำผง,6321704,อบต.,หนองหลวง,174,6,32130,21,15.23,103.94,
สุรินทร์,โนนนารายณ์,หนองหลวง,6321704,อบต.,หนองหลวง,174,6,32130,21,15.23,103.94,
สุรินทร์,โนนนารายณ์,หนองเทพ,6321704,อบต.,หนองหลวง,174,6,32130,21,15.23,103.94,
สุรินทร์,โนนนารายณ์,โนน,6321704,อบต.,หนองหลวง,174,6,32130,21,15.23,103.94,
สุรินทร์,โนนนารายณ์,ระเวียง,6321704,อบต.,หนองหลวง,174,6,32130,21,15.23,103.94,
สุรินทร์,โนนนารายณ์,โนน,6321703,อบต.,หนองเทพ,190,17,32130,34,,,www.nongthep.go.th
สุรินทร์,โนนนารายณ์,หนองเทพ,6321703,อบต.,หนองเทพ,190,17,32130,34,,,www.nongthep.go.th
สุรินทร์,โนนนารายณ์,หนองหลวง,6321703,อบต.,หนองเทพ,190,17,32130,34,,,www.nongthep.go.th
สุรินทร์,โนนนารายณ์,ระเวียง,6321703,อบต.,หนองเทพ,190,17,32130,34,,,www.nongthep.go.th
สุรินทร์,โนนนารายณ์,คำผง,6321703,อบต.,หนองเทพ,190,17,32130,34,,,www.nongthep.go.th
สุรินทร์,โนนนารายณ์,คำผง,6321705,อบต.,โนน,103,2,32130,34,15.19,103.88,
สุรินทร์,โนนนารายณ์,ระเวียง,6321705,อบต.,โนน,103,2,32130,34,15.19,103.88,
สุรินทร์,โนนนารายณ์,หนองหลวง,6321705,อบต.,โนน,103,2,32130,34,15.19,103.88,
สุรินทร์,โนนนารายณ์,หนองเทพ,6321705,อบต.,โนน,103,2,32130,34,15.19,103.88,
สุรินทร์,โนนนารายณ์,โนน,6321705,อบต.,โนน,103,2,32130,34,15.19,103.88,
สุโขทัย,กงไกรลาศ,ไกรใน,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,ไกรนอก,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,ไกรกลาง,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,หนองตูม,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,ป่าแฝก,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,กกแรต,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,บ้านกร่าง,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,ท่าฉนวน,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,ดงเดือย,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,กง,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,5640401,เทศบาลตำบล,กงไกรลาศ,151/5,2,64170,4.75,16.95166266,99.97642815,www.kongkrailas.go.th
สุโขทัย,กงไกรลาศ,กง,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,กกแรต,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,ไกรใน,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,ไกรนอก,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,หนองตูม,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,ดงเดือย,6640402,อบต.,กกแรต,99,10,64170,37.8,,,www.kokrat.go.th
สุโขทัย,กงไกรลาศ,ไกรใน,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,ไกรนอก,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,หนองตูม,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,กกแรต,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,ดงเดือย,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,กง,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640403,อบต.,กง,1,12,64170,73,16.9,99.96,www.kong-sao.go.th
สุโขทัย,กงไกรลาศ,ไกรใน,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,ไกรนอก,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,หนองตูม,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,กกแรต,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,ดงเดือย,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,กง,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640406,อบต.,ดงเดือย,119,4,64170,39,16.93481058,100.0164628,
สุโขทัย,กงไกรลาศ,ไกรใน,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรนอก,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,หนองตูม,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,กกแรต,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,ดงเดือย,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,กง,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640407,อบต.,ท่าฉนวน,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรใน,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,ไกรนอก,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,หนองตูม,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,กกแรต,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,ดงเดือย,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,กง,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640411,อบต.,บ้านใหม่สุขเกษม,,1,64170,33,16.96223292,100.0847626,
สุโขทัย,กงไกรลาศ,ไกรใน,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,ไกรนอก,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,หนองตูม,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,กกแรต,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,ดงเดือย,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,กง,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640408,อบต.,ป่าแฝก,9,4,64170,48.5,16.97865157,99.9312973,https://www.pafaeksao.go.th
สุโขทัย,กงไกรลาศ,ไกรใน,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,ไกรนอก,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,หนองตูม,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,กกแรต,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,ดงเดือย,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,กง,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640409,อบต.,หนองตูม,9,4,64170,32,16.86,99.93,ืnongtoomlocal61@gmail.com
สุโขทัย,กงไกรลาศ,กง,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,ดงเดือย,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรนอก,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,หนองตูม,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,กกแรต,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรใน,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640410,อบต.,ไกรกลาง,,,,,,,
สุโขทัย,กงไกรลาศ,กกแรต,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,กง,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,ดงเดือย,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,หนองตูม,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,ไกรนอก,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,ไกรใน,6640404,อบต.,ไกรนอก,99,3,64170,48,16.93017908,100.0500065,
สุโขทัย,กงไกรลาศ,ดงเดือย,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,กง,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรกลาง,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,หนองตูม,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,ป่าแฝก,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,กกแรต,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,บ้านกร่าง,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,ท่าฉนวน,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรนอก,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,ไกรใน,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,กงไกรลาศ,บ้านใหม่สุขเกษม,6640405,อบต.,ไกรใน,,,,,,,
สุโขทัย,คีรีมาศ,บ้านป้อม,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,ทุ่งหลวง,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,นาเชิงคีรี,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,บ้านน้ำพุ,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,ทุ่งยางเมือง,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,ศรีคีรีมาศ,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,สามพวง,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,หนองกระดิ่ง,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,หนองจิก,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,โตนด,5640301,เทศบาลตำบล,ทุ่งหลวง,,,,,,,
สุโขทัย,คีรีมาศ,สามพวง,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,หนองกระดิ่ง,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,หนองจิก,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,โตนด,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,บ้านน้ำพุ,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,ศรีคีรีมาศ,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,ทุ่งยางเมือง,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,ทุ่งหลวง,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,นาเชิงคีรี,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,บ้านป้อม,5640302,เทศบาลตำบล,บ้านโตนด,134,1,64160,2,16.8342243,99.8021201,www.bantonode.go.th
สุโขทัย,คีรีมาศ,ทุ่งหลวง,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,ทุ่งยางเมือง,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,โตนด,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,หนองจิก,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,หนองกระดิ่ง,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,สามพวง,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,ศรีคีรีมาศ,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,บ้านป้อม,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,บ้านน้ำพุ,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,นาเชิงคีรี,6640304,อบต.,ทุ่งยางเมือง,9,1,64160,1376.2,16.75,99.83,
สุโขทัย,คีรีมาศ,โตนด,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,หนองจิก,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,หนองกระดิ่ง,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,สามพวง,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,ทุ่งยางเมือง,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,บ้านป้อม,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,บ้านน้ำพุ,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,นาเชิงคีรี,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,ทุ่งหลวง,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,ศรีคีรีมาศ,6640305,อบต.,นาเชิงคีรี,,6,64160,93.4,,,
สุโขทัย,คีรีมาศ,โตนด,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,ทุ่งยางเมือง,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,หนองจิก,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,ทุ่งหลวง,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,นาเชิงคีรี,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,บ้านน้ำพุ,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,บ้านป้อม,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,ศรีคีรีมาศ,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,สามพวง,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
สุโขทัย,คีรีมาศ,หนองกระดิ่ง,6640306,อบต.,บ้านน้ำพุ,-,7,64160,66.91,16.82,99.63,http://www.bannamphu.go.th
